weight,Target_cost_euro,Date_claim_opening,Date_of_accident,Customer_code1,Customer_code3,Customer_code4,Customer_merit_class,Flag_virtuous_driver,Presence_of_black_box,Bareme_table_code_customer,Bareme_table_code_other_driver,Province_code,Region,Date_vehicle_immatriculation,Vehicle_typology,Vehicle_power_source,Vehicle_catalytic_converter,Flag_hybrid_vehicle,Vehicle_annual_distance_km,Flag_historical_vehicle,Vehicle_engine_capacity,Vehicle_engine_rpm,Vehicle_torque_kgm,Vehicle_torque_rpm,Vehicle_n_valves_cyl,Vehicle_fiscal_HP,Vehicle_price_euro,Vehicle_max_speed_kmh,Vehicle_acceleration_0_100_s,Vehicle_length_m,Vehicle_width_m,Vehicle_height_m,Vehicle_weight_kg,Vehicle_weight_full_load_kg,Vehicle_n_doors,Vehicle_n_seats,Vehicle_code_supercharging
1,893,2016-10-19,2016-10-18,C2,P,A,1,N,0,1,14,BG,LOMBARDIA,2002-07-01,Minivan,Petrol,MC09,N,NA,N,1596,5750,14.8,4000,4,17,17920,170,12.6,3.994,1.871,1.67,1375,1870,5,6,AS00
1,1498,2016-09-22,2016-08-31,C2,P,A,6,N,0,1,3,FI,TOSCANA,2008-01-17,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15000,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,1033,2018-09-18,2018-09-09,C2,P,E,1,N,1,0,8,MS,TOSCANA,2010-05-30,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15000,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,551,2015-03-17,2015-03-13,C3,P,A,1,S,1,0,8,VE,VENETO,2013-01-14,Sedan,LPG,NA,N,NA,N,1368,5000,21,1750,NA,15,25750,195,9.8,4.52,1.797,1.499,1395,1750,5,5,NA
1,1600,2015-02-18,2015-02-13,C3,P,A,1,N,1,16,17,TS,FRIULI-VENEZIA GIULIA,2008-02-27,Sedan,Petrol,MC09,N,NA,N,999,5800,9.4,4500,4,12,11855,145,13.3,2.695,1.559,1.542,825,1020,3,2,AS00
1,998,2017-05-04,2017-03-29,C2,P,A,1,NA,0,1,0,AT,PIEMONTE,2012-05-01,Minivan,Petrol,MC09,N,NA,N,1368,5800,13,4500,4,15,17100,175,11.5,4.035,1.698,1.66,1230,1700,5,5,AS00
1,3559,2018-10-08,2018-10-04,C2,P,A,1,N,0,0,14,VR,VENETO,2018-06-29,Sedan,Petrol,MC09,N,NA,N,1368,5000,21,2500,4,15,19600,200,10.1,4.368,1.792,1.5,1350,1775,5,5,TU10
1,2096,2017-08-02,2017-07-14,C2,P,E,1,S,1,1,12,PT,TOSCANA,2013-04-19,Sedan,Diesel,ME02,N,NA,N,1560,3600,29.1,1750,2,17,25400,190,12.4,4.329,1.789,1.489,1280,1825,5,5,TU35
1,1845,2015-10-27,2015-10-21,C2,P,A,3,N,0,1,8,TO,PIEMONTE,2010-12-28,Station wagon,Diesel,ME02,N,NA,N,1956,3500,32.6,1500,4,20,21978.82,190,10.5,4.115,1.755,1.605,1435,1800,5,5,TU30
1,1826,2016-06-10,2016-06-07,C3,P,E,10,N,0,0,14,PE,ABRUZZO,2009-07-30,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,11050,162,13.2,3.538,1.578,1.54,935,1305,5,4,AS00
1,589,2016-04-28,2016-04-27,C2,P,A,1,N,0,1,10,MI,LOMBARDIA,1999-02-11,Sedan,Petrol,MC09,N,NA,N,1390,4700,11.8,2800,2,16,11249.46,160,14.9,3.715,1.625,1.42,973,1400,3,5,AS00
1,1715,2017-05-15,2017-05-09,C3,P,A,1,S,0,7,17,RA,EMILIA-ROMAGNA,2009-05-05,Sedan,Diesel,MB05,N,NA,N,1248,4000,19.4,1750,4,15,14450,165,13.6,4.03,1.687,1.49,1180,1650,5,5,TU10
1,594,2015-07-17,2015-07-07,C3,P,A,14,N,0,0,8,MI,LOMBARDIA,2014-03-05,Sedan,Diesel,ME02,N,NA,N,1598,4200,23.4,1500,4,17,22330,182,11.4,3.954,1.746,1.422,1275,1500,5,4,TU10
1,4679,2017-11-28,2017-11-21,C2,A,A,1,N,0,0,8,MI,LOMBARDIA,2013-05-22,Station wagon,Diesel,ME02,N,NA,N,2143,2800,36.7,1600,4,21,51670,203,10.1,4.905,1.854,1.507,1845,2440,5,5,TU12
1,3453,2016-10-05,2016-09-30,C3,P,A,14,N,1,1,15,TO,PIEMONTE,2016-03-24,Station wagon,Diesel,ME02,N,15000,N,1968,3500,34.7,1750,4,20,36800,218,8.9,4.767,1.832,1.462,1505,2070,5,5,TU30
1,708,2015-11-19,2015-11-10,C3,P,A,3,NA,0,1,14,PR,EMILIA-ROMAGNA,2002-09-26,Open,Petrol / LPG,MC09,N,20000,N,1796,5600,17.3,3400,4,19,24575,207,10.5,4.267,1.709,1.39,1380,1725,2,4,AS00
1,2997,2018-05-16,2018-05-12,C2,P,E,1,N,0,0,5,VE,VENETO,2016-05-04,Sedan,Petrol,MC09,N,NA,N,1368,6000,12.2,4750,2,15,17400,165,12.3,4.063,1.72,1.446,1155,1700,3,4,AS00
1,946,2017-08-02,2017-08-01,C2,P,E,1,N,0,1,8,PN,FRIULI-VENEZIA GIULIA,2007-07-01,Sedan,Diesel,ME02,N,NA,N,2148,3800,40.8,2000,4,21,41228,229,8.5,4.581,1.77,1.447,1585,2070,4,5,TU30
1,583,2014-11-12,2014-11-01,C2,P,A,1,S,0,0,14,VA,LOMBARDIA,1999-07-23,Sedan,Petrol,MC09,N,5000,N,1598,6000,15.1,3500,4,17,19029.88,193,12.5,4.495,1.707,1.425,1376,1800,5,5,AS00
1,930,2018-09-21,2018-09-19,C2,P,E,1,S,0,1,14,MN,LOMBARDIA,2005-05-19,Sedan,Diesel,MB05,N,NA,N,1995,4000,34.7,2000,4,20,30900,217,8.2,4.227,1.751,1.43,1415,1840,5,5,TU30
1,5024,2017-04-26,2017-04-18,C3,P,A,1,N,0,0,17,TO,PIEMONTE,2008-05-15,Sedan,Diesel,ME02,N,NA,N,1248,4000,14.8,1500,4,15,15050,165,12.5,3.546,1.627,1.488,1055,1420,3,4,TU10
1,580,2017-06-15,2017-06-02,C3,P,E,1,N,0,0,14,RM,LAZIO,2000-12-22,Minivan,Petrol,MC09,N,NA,N,1598,6000,15.3,3600,4,17,20150,176,13,4.317,1.742,1.684,1393,1950,5,7,AS00
1,1501,2015-09-18,2015-03-07,C3,L,A,14,N,0,0,8,BG,LOMBARDIA,2015-02-26,Station wagon,Diesel,ME02,N,NA,N,1461,4000,22.4,1750,2,16,21650,171,13.1,4.122,1.778,1.566,1245,1729,5,5,TU10
1,637,2017-03-29,2017-03-24,C2,P,A,3,N,0,0,2,BZ,TRENTINO-ALTO ADIGE,2015-04-28,Sedan,Petrol,MC09,N,NA,N,1248,6000,12.4,4000,4,15,15900,170,12.8,4.035,1.734,1.474,1055,1580,5,5,AS00
1,860,2017-10-02,2017-09-22,C2,P,A,1,N,0,1,8,GE,LIGURIA,2009-06-11,Sedan,LPG,NA,N,NA,N,1595,5600,15.1,3800,NA,17,22980,188,11.9,4.199,1.786,1.512,1307,1780,5,5,NA
1,1452,2018-10-18,2018-09-28,C3,P,E,1,N,0,13,8,VV,CALABRIA,2011-07-26,Station wagon,Diesel,ME02,N,NA,N,2967,3500,59.1,1750,4,26,76087,220,7.5,4.855,1.939,1.705,2185,2870,5,5,TU30
1,1464,2016-09-21,2016-09-12,C2,P,A,1,N,0,0,15,VA,LOMBARDIA,2005-07-01,Station wagon,Petrol,MC09,N,NA,N,2521,5000,32.6,1500,4,23,35725,230,7.2,4.522,1.77,1.452,1555,2020,5,5,TU10
1,1348,2017-06-07,2017-06-03,C2,P,A,1,N,0,1,14,OR,SARDEGNA,2009-02-13,Sedan,Diesel,MB05,N,NA,N,1248,4000,20.4,1750,4,15,17100,175,11.9,4.03,1.687,1.49,1220,1700,5,5,TU30
1,660,2018-08-01,2018-07-26,C2,P,A,12,N,0,0,8,SV,LIGURIA,2003-04-23,Minivan,Petrol,MC09,N,NA,N,1299,6000,12.4,4400,4,15,13250,165,12.7,3.88,1.69,1.715,1130,1530,5,5,AS00
1,983,2017-03-16,2017-03-06,C2,P,A,1,N,0,0,8,TO,PIEMONTE,2017-01-11,Sedan,Petrol,MC09,N,NA,N,998,6000,9.2,3500,4,12,10490,155,14,3.6,1.6,1.54,880,1260,5,5,AS00
1,1002,2017-04-19,2017-04-12,C3,P,A,1,N,0,0,8,TO,PIEMONTE,2002-05-01,Minivan,Petrol,MC09,N,NA,N,1598,5750,15.1,3750,4,17,18385.86,185,11.2,4.169,1.698,1.675,1325,1800,5,5,AS00
1,1667,2018-10-31,2018-10-27,C2,P,E,4,N,0,1,14,CH,ABRUZZO,2011-06-20,Coupe',Petrol,MC09,N,NA,N,1390,5800,22.4,1250,4,16,18850,212,7.6,4.043,1.693,1.428,1254,1705,3,5,TV10
1,233,2017-05-11,2017-05-08,C3,P,A,5,N,0,6,8,VC,PIEMONTE,2006-06-01,Station wagon,Diesel,MB05,N,NA,N,1753,3700,30.6,1900,2,18,19400,190,10.9,4.472,1.84,1.609,1462,1950,5,5,TU35
1,2076,2017-03-07,2017-03-07,C2,P,A,1,N,1,0,15,FM,MARCHE,2006-05-23,Minivan,Methane,NA,N,15000,N,1596,5750,14.8,4000,NA,17,24740,168,13.5,4.089,1.871,1.695,1545,2050,5,6,NA
1,1454,2016-05-16,2016-05-13,C3,P,A,2,N,0,1,14,VR,VENETO,2006-08-10,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,11050,162,13.2,3.538,1.578,1.54,935,1305,5,4,AS00
1,711,2017-11-29,2017-11-25,C3,P,E,1,N,1,0,14,AV,CAMPANIA,2012-07-06,Station wagon,Diesel,ME02,N,NA,N,1560,3600,20.9,1750,4,17,20750,180,12.7,4.556,1.823,1.505,1362,1900,5,5,TU35
1,1990,2018-12-05,2018-12-03,C2,P,E,1,N,1,1,14,FC,EMILIA-ROMAGNA,2014-09-11,Minivan,Methane,NA,N,NA,N,1390,5500,22.4,1500,NA,16,28125,203,10.1,4.407,1.794,1.635,1682,2200,5,5,NA
1,940,2015-08-31,2015-08-27,C3,P,A,1,N,0,0,8,VA,LOMBARDIA,2004-02-23,Sedan,Diesel,MB09,N,NA,N,2148,4200,30.6,1600,4,21,23220,183,10.8,4.288,1.704,1.601,1620,1937,5,5,TU30
1,2395,2017-06-01,2017-05-31,C2,P,A,1,N,0,0,17,FM,MARCHE,2014-06-30,Sedan,Methane,NA,N,NA,N,1368,6000,11.7,3000,NA,15,18300,162,14.9,4.065,1.687,1.514,1260,1645,5,5,NA
1,497,2015-09-24,2015-09-22,C3,P,A,1,N,0,0,8,MB,LOMBARDIA,2003-10-29,Sedan,Diesel,MB05,N,NA,N,1248,4000,18.3,1750,4,15,13850,164,13.4,3.865,1.66,1.48,1055,1500,5,5,TU10
1,178,2016-01-20,2016-01-05,C2,P,A,1,N,0,0,14,VB,PIEMONTE,2001-04-20,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,9502.8,155,14.3,3.8,1.66,1.48,935,1370,3,5,AS00
1,798,2016-11-25,2016-11-24,C2,P,A,1,N,0,0,4,MI,LOMBARDIA,2000-04-28,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12390,155,14.3,3.8,1.66,1.48,935,1370,3,5,AS00
1,435,2015-02-17,2015-02-14,C2,P,E,1,S,0,0,15,BG,LOMBARDIA,2013-05-31,Minivan,Diesel,ME02,N,NA,N,1248,3500,20.4,1500,4,15,20100,165,14.9,4.147,1.784,1.665,1370,1845,5,5,TU10
1,1882,2014-08-01,2014-07-27,C2,P,E,1,N,0,0,8,CN,PIEMONTE,2009-05-29,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,13550,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,847,2017-01-31,2017-01-10,C2,A,A,1,N,0,0,11,MI,LOMBARDIA,2011-03-15,Sedan,Petrol,MC09,S,NA,N,1798,5200,14.5,4000,4,19,27850,180,10.4,4.48,1.745,1.49,1470,1805,5,5,AS00
1,902,2017-01-26,2017-01-19,C2,P,A,1,N,0,1,2,VA,LOMBARDIA,2005-07-28,Minivan,Petrol,MC09,N,NA,N,1149,5500,10.7,4250,4,14,14350,163,13.5,3.792,1.695,1.589,1195,1610,5,5,AS00
1,1009,2015-10-13,2015-09-15,C2,P,E,1,S,1,0,17,TP,SICILIA,2000-06-08,Sedan,Diesel,MB05,N,NA,N,1896,4000,21.4,1900,2,19,19059.84,180,12.6,4.149,1.735,1.439,1273,1740,5,5,TU10
1,902,2017-11-20,2017-11-16,C2,P,A,1,S,0,6,8,BL,VENETO,2008-04-02,Sedan,Diesel,MB05,N,NA,N,1364,3800,19.4,1800,2,15,16000,175,10.7,3.75,1.695,1.53,1160,1525,5,5,TU30
1,1177,2017-03-07,2017-02-25,C2,P,A,3,NA,0,13,15,SO,LOMBARDIA,2001-03-28,Minivan,Petrol,MC09,N,15000,N,1390,5500,11.6,4250,2,16,13737.75,153,14.3,3.995,1.663,1.827,1140,1645,5,5,AS00
1,297,2018-06-14,2018-06-13,C2,P,U,1,S,1,1,8,RA,EMILIA-ROMAGNA,2009-02-26,Sedan,Diesel,ME02,N,NA,N,1995,4000,30.6,1750,4,20,33900,210,9.3,4.531,1.817,1.421,1505,1950,4,5,TU30
1,905,2016-10-17,2016-10-14,C3,P,A,1,N,0,1,8,TN,TRENTINO-ALTO ADIGE,2012-02-08,Station wagon,Diesel,ME02,N,NA,N,2967,4000,51,1500,4,26,50930,225,6.5,4.629,1.934,1.653,1955,2445,5,5,TU30
1,1759,2015-07-01,2015-06-27,C2,P,A,1,N,0,0,17,CA,SARDEGNA,2009-10-23,Minivan,Diesel,ME02,N,NA,N,1248,4000,19.4,1500,4,15,19150,155,15.2,3.959,1.716,1.81,1275,1710,5,5,TU10
1,867,2017-08-29,2017-08-23,C3,P,A,1,S,0,0,4,VR,VENETO,1997-10-01,Sedan,Petrol,MC09,N,NA,N,899,5500,6.6,2500,2,12,6662.29,135,19.5,3.408,1.494,1.435,790,1150,3,5,AS00
1,1845,2018-04-20,2018-04-18,C2,P,D,1,S,0,0,10,VI,VENETO,2013-07-30,Sedan,Diesel,ME02,N,NA,N,1461,4000,26.5,1750,4,16,26560,190,11.3,4.292,1.78,1.433,1395,1960,5,5,TU10
1,574,2016-08-29,2016-08-14,C2,P,A,1,S,0,1,3,MI,LOMBARDIA,2003-04-14,Open,Petrol,MC09,N,NA,N,1587,5750,15,4000,4,17,18950,188,13.3,3.835,1.673,1.373,1215,1535,2,4,AS00
1,1273,2015-12-09,2015-12-09,C3,P,A,1,N,0,0,4,FR,LAZIO,2012-06-08,Sedan,Diesel,ME02,N,NA,N,1598,4400,25.5,1500,4,17,23900,189,11.3,4.199,1.786,1.512,1314,1870,5,5,TU10
1,1188,2016-06-28,2016-06-23,C3,P,A,1,N,0,0,14,BL,VENETO,2007-01-05,Sedan,Diesel,MB05,N,NA,N,1398,4000,16.3,2000,2,16,14575,166,15.1,4.03,1.72,1.472,1261,1450,5,5,TU10
1,1673,2016-07-06,2016-06-30,C2,P,A,1,N,0,0,8,PI,TOSCANA,2001-07-01,Sedan,Petrol,MC09,N,NA,N,1149,5250,9.5,2500,2,14,8750,151,13.4,3.433,1.63,1.423,915,1230,3,4,AS00
1,496,2018-08-08,2018-08-07,C2,P,A,1,N,1,1,14,PI,TOSCANA,2017-02-24,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,13350,164,14.2,3.653,1.643,1.551,1015,1420,5,4,AS00
1,346,2018-10-19,2018-10-16,C3,P,A,1,S,0,1,14,AL,PIEMONTE,2017-07-31,Station wagon,Diesel,MB05,N,NA,N,1995,4000,33.6,1750,4,20,36400,204,9.3,4.439,1.821,1.598,1605,2120,5,5,TU30
1,684,2016-03-29,2016-03-21,C2,P,A,1,N,0,0,8,BO,EMILIA-ROMAGNA,2007-08-21,Sedan,Diesel,ME02,N,NA,N,1560,4000,26.5,1750,4,17,18875,193,10.1,4.045,1.748,1.472,1263,1450,3,5,TU35
1,966,2016-05-17,2016-05-15,C2,P,A,1,N,0,0,4,UD,FRIULI-VENEZIA GIULIA,2002-06-24,Sedan,Petrol,MC09,N,NA,N,1242,5000,11.6,4000,4,14,12930,172,11.4,3.8,1.66,1.48,995,1430,3,5,AS00
1,758,2017-09-25,2017-09-19,C3,P,E,1,N,1,0,2,AG,SICILIA,2002-06-25,Sedan,Diesel,MB05,N,5000,N,1910,4000,26,2000,2,19,19420,190,10.7,4.253,1.756,1.525,1395,1830,5,5,TU30
1,1515,2018-04-24,2018-04-22,C2,P,A,1,S,0,0,14,VA,LOMBARDIA,2010-12-22,Sedan,Petrol,MC09,N,NA,N,1388,5750,12.7,4200,4,16,14500,166,13.9,3.95,1.722,1.481,1101,1530,5,5,AS00
1,518,2016-06-03,2016-05-23,C3,P,A,10,N,0,1,14,BS,LOMBARDIA,2014-05-05,Sedan,Petrol,MC09,N,NA,N,999,5000,9.7,3000,2,12,12250,162,14.4,3.6,1.645,1.504,926,1320,3,4,AS00
1,1116,2016-12-20,2016-12-05,C2,P,E,1,NA,1,1,2,VS,SARDEGNA,2009-08-31,Sedan,Diesel,MB09,N,NA,N,1910,4000,28.5,2000,2,19,21930,195,9.7,4.223,1.729,1.442,1365,1770,5,5,TU30
1,568,2017-02-20,2017-02-20,C2,P,A,1,NA,1,0,14,RE,EMILIA-ROMAGNA,2011-05-05,Sedan,Diesel,ME02,N,NA,N,1248,4000,20.4,1500,4,15,19820,178,11.7,4.065,1.687,1.49,1220,1650,5,5,TU30
1,1401,2017-05-02,2017-04-30,C2,P,E,1,N,1,1,14,RM,LAZIO,2015-05-29,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15100,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,767,2018-12-12,2018-12-03,C3,P,A,1,N,1,1,3,LI,TOSCANA,2014-10-30,Sedan,Diesel,ME02,N,NA,N,1598,4000,32.6,1750,4,17,25400,185,11.3,4.351,1.798,1.46,1385,1815,5,5,TU10
1,748,2017-01-31,2017-01-29,C4,P,A,1,N,0,0,8,AL,PIEMONTE,2007-12-01,Minivan,Diesel,MB05,N,NA,N,1560,4000,21.9,1750,4,17,21000,174,13.1,4.372,1.825,1.595,1419,1920,5,5,TU11
1,177,2015-07-16,2015-07-14,C2,P,A,1,N,0,0,8,MB,LOMBARDIA,2011-01-03,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12400,153,16.8,3.81,1.704,1.53,1020,1350,3,4,AS00
1,393,2014-12-29,2014-12-01,C3,P,A,14,N,1,0,14,RE,EMILIA-ROMAGNA,2014-05-14,Station wagon,Methane,NA,N,60000,N,1390,5500,22.4,1500,NA,16,35650,212,9.9,4.771,1.82,1.516,1575,2130,5,5,NA
1,1290,2017-12-15,2017-11-19,C2,P,E,1,N,0,0,14,RC,CALABRIA,2014-06-24,Minivan,Diesel,ME02,N,NA,N,1461,4000,24.5,1750,2,16,23700,180,12.3,4.366,1.845,1.64,1460,1964,5,5,TU10
1,985,2015-03-18,2015-03-13,C2,P,A,1,S,1,12,8,PC,EMILIA-ROMAGNA,2012-12-20,Minivan,Diesel,ME02,N,NA,N,1998,3600,31.6,1600,4,20,26350,185,11.3,4.46,1.79,1.62,1635,2260,5,7,TU30
1,5315,2015-01-28,2015-01-23,C2,P,A,1,S,0,16,5,LT,LAZIO,2007-11-08,Sedan,Diesel,ME02,N,NA,N,2148,3800,40.8,2000,4,21,39140,229,8.5,4.581,1.77,1.447,1585,2070,4,5,TU30
1,914,2016-11-08,2016-11-07,C2,P,E,1,NA,0,0,8,PV,LOMBARDIA,2013-04-24,Sedan,Diesel,ME02,N,NA,N,1796,4000,26.5,1750,4,16,27354,190,11.3,4.292,1.78,1.433,1425,1960,5,5,TU10
1,161,2015-07-15,2015-07-13,C3,P,A,4,N,0,0,15,EN,SICILIA,1998-02-20,Sedan,Diesel,MB05,N,NA,N,1527,5000,9.7,2250,2,17,12472.43,157,18.5,3.678,1.588,1.38,970,1395,5,5,AS00
1,1033,2016-04-15,2016-03-01,C2,P,E,1,N,0,1,14,AG,SICILIA,2005-03-23,Minivan,Petrol,MC09,N,NA,N,1596,5750,14.8,4000,4,17,19550,170,12.6,4.089,1.871,1.695,1375,1870,5,6,AS00
1,1304,2015-07-09,2015-07-04,C2,P,A,1,N,0,1,8,CR,LOMBARDIA,2006-09-01,Sedan,Petrol,MC09,N,NA,N,1360,5250,13.6,3250,4,15,17915,182,12.8,4.26,1.773,1.458,1257,1702,5,5,AS00
1,1210,2015-09-07,2015-09-05,C2,P,A,1,N,0,1,14,CR,LOMBARDIA,2015-04-10,Station wagon,LPG,NA,N,NA,N,1364,4900,20.4,1850,NA,15,24300,197,10.2,4.278,1.802,1.658,1522,1842,5,5,NA
1,1071,2018-11-27,2018-11-22,C3,P,A,12,N,0,1,14,BL,VENETO,2015-11-03,Station wagon,Diesel,ME02,N,NA,N,1999,4000,40.8,1750,4,20,40960,180,10.3,4.59,1.894,1.723,1765,2505,5,5,AS00
1,887,2016-08-25,2016-08-10,C2,P,A,1,N,0,1,0,TE,ABRUZZO,1997-07-24,Sedan,Petrol,MC09,N,NA,N,1108,5500,8.8,3250,2,13,10613.19,150,16.5,3.76,1.625,1.46,935,1310,3,5,AS00
1,2419,2016-06-13,2016-06-01,C2,A,A,5,N,0,0,8,MI,LOMBARDIA,2013-05-09,Station wagon,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,26110,208,9.7,4.569,1.769,1.468,1505,2030,5,5,TU30
1,671,2016-05-10,2016-05-05,C3,P,A,2,NA,0,0,3,PC,EMILIA-ROMAGNA,2007-04-20,Station wagon,Diesel,ME02,N,NA,N,1910,3500,28.5,2000,2,19,26100,180,11,4.115,1.755,1.62,1425,1800,5,5,TU30
1,525,2016-06-21,2016-06-20,C2,P,E,1,N,0,1,14,CS,CALABRIA,2000-05-30,Sedan,Petrol,AC00,N,NA,N,954,5200,7.4,2400,2,12,6594.64,147,20.5,3.5,1.56,1.35,710,1055,3,5,AS00
1,1203,2017-01-26,2017-01-20,C2,P,A,1,S,0,1,14,BO,EMILIA-ROMAGNA,2011-11-10,Station wagon,Diesel,ME02,N,NA,N,1461,4000,24.5,1750,2,16,21300,190,10.5,4.559,1.804,1.469,1340,1825,5,5,TU10
1,2268,2016-02-01,2016-01-28,C2,P,A,3,NA,1,0,8,PV,LOMBARDIA,2012-02-20,Sedan,Petrol,MC09,N,NA,N,1198,6000,11.6,4900,4,14,14100,177,12.6,3.9,1.695,1.525,1125,1500,5,5,AS00
1,4177,2015-12-26,2015-12-23,C3,P,A,1,N,1,1,2,FI,TOSCANA,2015-10-23,Station wagon,Diesel,ME02,N,15000,N,1685,4000,26.5,1250,4,18,22600,173,12.4,4.41,1.82,1.665,1612,1940,5,5,TU30
1,830,2017-05-03,2017-05-02,C2,P,A,7,NA,1,1,8,CR,LOMBARDIA,2013-07-16,Sedan,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,34800,216,9.2,4.701,1.826,1.427,1555,1980,4,5,TU30
1,1718,2017-07-26,2017-07-18,C3,P,E,1,N,0,0,8,PI,TOSCANA,2012-01-23,Sedan,Methane,NA,N,NA,N,1368,6000,11.7,3250,NA,15,11850,163,12.8,3.538,1.578,1.576,1125,1440,5,4,NA
1,644,2017-11-20,2017-10-30,C2,P,E,1,N,0,0,8,RE,EMILIA-ROMAGNA,2004-04-15,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,11050,162,13.2,3.538,1.578,1.54,935,1305,5,4,AS00
1,1639,2016-03-17,2016-03-17,C2,P,A,2,S,0,0,8,FI,TOSCANA,2011-09-23,Sedan,Methane,NA,N,NA,N,1368,6000,11.7,3250,NA,15,15080,163,12.8,3.538,1.578,1.576,1125,1440,5,4,NA
1,2528,2016-04-11,2016-04-09,C2,P,A,1,N,0,0,17,AN,MARCHE,2015-10-02,Sedan,Petrol,MC09,N,NA,N,1197,4800,16.3,1500,4,14,19730,180,11.9,3.954,1.746,1.422,1115,1490,5,4,TV10
1,489,2015-11-25,2015-11-12,C2,P,A,2,N,0,0,8,RM,LAZIO,2010-10-29,Sedan,LPG,NA,N,NA,N,1242,5000,10.4,2500,NA,14,12500,155,14,3.538,1.578,1.54,935,1305,5,4,NA
1,716,2017-05-23,2017-05-19,C2,P,E,1,N,0,0,4,AG,SICILIA,2000-07-14,Sedan,Petrol,MC09,N,NA,N,1149,5250,9.5,2500,2,14,10174.2,160,15,3.773,1.639,1.417,975,1440,5,5,AS00
1,1936,2018-01-31,2018-01-30,C2,P,A,1,N,0,0,8,LC,LOMBARDIA,2003-02-20,Minivan,Petrol,MC09,N,NA,N,1769,5600,16.1,2800,4,18,18399.81,173,12.7,4.264,1.758,1.608,1445,1830,5,5,AS00
1,824,2015-03-30,2015-03-25,C2,P,A,9,N,0,0,14,TO,PIEMONTE,2003-09-25,Sedan,Diesel,MB05,N,NA,N,1248,4000,18.3,1750,4,15,12550,164,13.4,3.84,1.66,1.48,1040,1500,3,5,TU10
1,1311,2016-06-21,2016-06-17,C2,P,A,1,S,0,1,4,PU,MARCHE,2006-06-22,Sedan,Petrol,MC09,N,NA,N,1229,5600,11.2,4000,4,14,11550,175,13.6,3.839,1.646,1.44,1035,1430,5,5,AS00
1,529,2017-07-30,2017-07-20,C3,P,A,1,S,1,14,1,AN,MARCHE,2007-10-12,Sedan,Petrol,MC09,N,NA,N,1198,5400,11.4,3000,4,14,13525,167,14.5,3.916,1.65,1.467,1091,1570,5,5,AS00
1,2634,2016-11-04,2016-11-03,C2,P,E,7,N,0,0,15,LE,PUGLIA,2010-04-01,Sedan,Diesel,ME02,N,NA,N,2143,2800,36.7,1600,4,21,40810,214,9.8,4.581,1.77,1.447,1575,2080,4,5,TU12
1,1503,2017-05-30,2017-05-10,C3,P,E,8,N,0,1,8,GE,LIGURIA,2008-04-29,Station wagon,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,29250,206,10.1,4.774,1.82,1.456,1572,2170,5,5,TU30
1,6203,2016-11-23,2016-11-18,C2,P,A,1,N,0,0,17,TO,PIEMONTE,2014-11-13,Station wagon,Diesel,ME02,N,NA,N,1995,3750,38.7,2000,4,20,32300,215,9.2,4.803,1.811,1.445,1595,2107,5,5,TU30
1,3671,2016-02-23,2016-02-19,C2,P,A,1,N,0,1,8,RM,LAZIO,2007-01-10,Sedan,Petrol,MC09,N,NA,N,998,5300,9,4000,4,12,11750,155,18.2,3.999,1.713,1.488,1100,1525,3,5,AS00
1,738,2015-10-21,2015-10-17,C3,P,A,1,N,0,0,8,BI,PIEMONTE,2004-11-01,Sedan,Petrol,MC09,N,NA,N,1240,5200,11.2,3600,4,14,14210,167,13.5,3.719,1.66,1.54,1032,1475,5,5,AS00
1,886,2017-08-24,2017-08-15,C3,P,A,1,N,0,0,8,FC,EMILIA-ROMAGNA,2014-02-01,Sedan,LPG,NA,N,NA,N,1229,5600,11.7,4000,NA,14,16400,170,13.5,3.999,1.737,1.488,1199,1630,5,5,NA
1,1662,2017-03-15,2017-03-04,C2,P,U,12,N,1,1,14,PD,VENETO,2006-07-14,Sedan,Diesel,MB05,N,NA,N,1968,4000,32.6,1750,4,20,29650,205,9.5,4.286,1.765,1.423,1525,2000,5,5,TU30
1,901,2015-04-28,2015-04-27,C3,P,A,1,N,0,1,14,CE,CAMPANIA,2005-06-16,Sedan,Petrol,MC09,N,NA,N,1108,5000,9,2750,2,13,8830,150,15,3.538,1.578,1.54,915,1255,5,4,AS00
